Timestamp,r_ref,q_ref,curr_ax,curr_ay,curr_az,curr_mx,curr_my,curr_mz,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
180415,0.007,0.067,10.100,-0.430,-0.360,-51.688,-19.000,-3.688,-0.003,-0.006,-0.039,0.115,0.705,-0.116,0.690,704509888.000,0.000,18640,18896,-27,12,49,15.820,77.220,18796,19157,853,866,0
180515,0.018,0.066,9.990,0.030,-0.030,-51.688,-18.188,-5.188,0.000,0.006,-0.001,0.115,0.706,-0.115,0.690,660000064.000,-0.000,17960,18369,-27,11,49,15.820,77.220,18796,19157,853,866,0
180615,0.022,0.072,10.060,0.180,-0.250,-50.188,-18.562,-4.500,0.000,-0.014,-0.020,0.116,0.706,-0.115,0.689,640000064.000,-0.000,17739,18037,-28,12,49,15.820,77.220,18796,19157,853,866,0
180715,0.023,0.074,9.820,0.410,-0.320,-51.688,-20.062,-4.062,0.000,0.008,0.007,0.116,0.707,-0.115,0.689,625000064.000,-0.000,17480,17873,-27,11,48,15.870,74.890,17421,17921,796,785,0
180815,0.021,0.072,9.840,0.170,-0.310,-52.062,-19.000,-4.500,0.011,0.016,0.020,0.115,0.706,-0.115,0.689,620000064.000,-0.000,17387,17824,-27,11,48,15.870,74.890,17421,17921,796,785,0
180915,0.015,0.067,9.760,-0.130,-0.110,-51.250,-19.000,-4.062,0.000,0.008,0.002,0.115,0.706,-0.115,0.690,610000064.000,-0.000,17281,17646,-27,12,48,15.870,74.890,17421,17921,796,785,0
181015,0.016,0.066,9.870,-0.110,-0.140,-50.188,-19.250,-4.500,-0.002,-0.002,0.001,0.115,0.706,-0.115,0.690,600000064.000,-0.000,17131,17508,-28,12,48,15.870,74.890,17421,17921,796,785,0
181116,0.016,0.065,9.850,-0.740,-0.140,-51.000,-19.688,-4.500,-0.001,0.009,-0.003,0.115,0.706,-0.115,0.690,580000064.000,-0.000,16846,17211,-27,12,48,15.870,74.890,17421,17921,796,785,0
181216,0.018,0.065,9.860,0.350,0.000,-51.000,-19.688,-4.875,0.000,-0.022,-0.003,0.115,0.705,-0.115,0.690,570000064.000,-0.000,16696,17066,-28,13,49,15.910,74.610,16835,17182,751,770,0
181316,0.018,0.069,9.610,0.470,-0.160,-50.562,-19.250,-4.500,0.017,-0.028,0.000,0.115,0.706,-0.115,0.689,565000064.000,-0.000,16626,16988,-29,12,49,15.910,74.610,16835,17182,751,770,0
181416,0.014,0.068,9.580,-0.100,-0.240,-52.062,-19.000,-4.062,0.000,0.012,-0.011,0.114,0.706,-0.115,0.690,555000064.000,0.000,16499,16816,-27,12,49,15.910,74.610,16835,17182,751,770,0
181516,0.016,0.064,9.670,-0.090,-0.050,-50.188,-20.500,-5.188,0.000,-0.013,0.009,0.115,0.705,-0.114,0.690,540000064.000,-0.000,16223,16637,-28,13,49,15.910,74.610,16835,17182,751,770,0
181616,0.020,0.067,9.650,0.000,-0.350,-51.250,-19.000,-4.500,-0.007,-0.012,-0.019,0.115,0.706,-0.114,0.690,525000064.000,-0.000,16055,16347,-28,13,49,15.940,74.610,16286,16556,683,726,0
181716,0.021,0.067,10.020,0.000,-0.190,-50.562,-18.562,-5.688,0.000,0.007,0.003,0.115,0.706,-0.114,0.690,520000064.000,-0.000,15937,16310,-28,12,49,15.940,74.610,16286,16556,683,726,0
181816,0.021,0.067,10.060,-0.260,-0.160,-51.250,-19.000,-3.688,-0.004,-0.019,0.000,0.115,0.706,-0.114,0.690,510000064.000,-0.000,15785,16151,-28,13,49,15.940,74.610,16286,16556,683,726,0
181916,0.021,0.068,9.950,0.060,-0.080,-50.562,-18.562,-4.500,0.000,0.016,-0.003,0.115,0.706,-0.114,0.690,490000064.000,-0.000,15479,15824,-27,12,49,15.940,74.610,16286,16556,683,726,0
182016,0.021,0.067,9.560,0.190,-0.030,-49.500,-18.562,-4.062,0.000,-0.004,0.001,0.115,0.706,-0.114,0.690,485000064.000,-0.000,15389,15753,-28,13,49,15.940,74.610,16286,16556,683,726,0
182116,0.021,0.067,9.810,0.600,-0.150,-51.250,-19.000,-3.688,0.004,0.007,0.001,0.115,0.706,-0.114,0.690,465000064.000,-0.000,15060,15433,-28,12,49,15.960,74.610,15432,15772,663,686,0
182216,0.022,0.065,9.700,0.110,-0.180,-50.562,-18.562,-4.062,0.000,-0.004,0.001,0.115,0.706,-0.114,0.690,455000064.000,-0.000,14895,15268,-28,13,49,15.960,74.610,15432,15772,663,686,0
182316,0.022,0.065,9.860,0.360,-0.190,-51.250,-19.000,-4.875,0.001,0.004,0.001,0.115,0.706,-0.114,0.690,440000064.000,-0.000,14647,15016,-28,12,49,15.960,74.610,15432,15772,663,686,0
182416,0.023,0.061,9.840,-0.030,-0.210,-52.062,-18.562,-3.688,0.003,0.013,0.004,0.115,0.705,-0.114,0.690,420000064.000,-0.000,14303,14678,-28,12,49,15.960,74.610,15432,15772,663,686,0
182516,0.022,0.060,9.770,-0.060,-0.100,-51.688,-18.562,-4.062,-0.001,-0.002,-0.001,0.115,0.705,-0.114,0.690,405000064.000,-0.000,14039,14419,-28,13,49,15.960,74.610,15432,15772,663,686,0
182616,0.020,0.060,10.020,0.070,-0.320,-53.188,-18.562,-3.688,0.009,0.000,0.010,0.115,0.705,-0.114,0.690,395000064.000,-0.000,13844,14256,-28,12,49,16.000,74.690,14044,14409,604,624,0
182716,0.020,0.056,9.670,0.240,0.020,-51.250,-19.000,-3.688,0.000,0.012,0.000,0.115,0.705,-0.114,0.691,385000064.000,-0.000,13689,14057,-28,12,49,16.000,74.690,14044,14409,604,624,0
182816,0.019,0.054,9.780,-0.280,-0.140,-50.188,-18.562,-4.875,0.000,0.001,-0.002,0.115,0.704,-0.114,0.691,370000064.000,-0.000,13419,13781,-28,12,49,16.000,74.690,14044,14409,604,624,0
182916,0.020,0.054,9.860,0.240,0.020,-51.250,-19.000,-5.688,-0.001,0.004,0.003,0.115,0.704,-0.114,0.691,355000064.000,-0.000,13124,13519,-28,12,49,16.000,74.690,14044,14409,604,624,0
183016,0.020,0.053,9.710,0.050,-0.200,-53.188,-18.562,-4.062,0.001,0.000,0.000,0.115,0.704,-0.114,0.691,345000064.000,-0.000,12938,13327,-28,12,49,16.000,74.690,14044,14409,604,624,0
183116,0.019,0.053,9.760,0.430,-0.220,-51.688,-19.000,-5.188,-0.001,0.000,-0.001,0.115,0.704,-0.114,0.691,330000064.000,-0.000,12653,13034,-28,13,48,16.030,74.690,12853,13192,547,575,0
183216,0.019,0.052,9.850,-0.120,-0.120,-51.688,-19.250,-4.062,0.000,-0.003,0.000,0.115,0.704,-0.114,0.691,320000064.000,-0.000,12449,12846,-28,13,48,16.030,74.690,12853,13192,547,575,0
183316,0.019,0.052,9.810,0.100,-0.070,-50.562,-19.250,-4.062,0.000,-0.010,-0.003,0.115,0.704,-0.114,0.691,310000064.000,-0.000,12265,12632,-29,13,48,16.030,74.690,12853,13192,547,575,0
183416,0.021,0.052,9.760,0.040,-0.130,-51.688,-19.250,-3.688,0.000,-0.012,0.002,0.115,0.704,-0.114,0.691,295000064.000,-0.000,11947,12340,-29,13,48,16.030,74.690,12853,13192,547,575,0
183516,0.024,0.052,9.780,0.020,-0.140,-51.000,-19.000,-3.250,0.002,-0.004,0.007,0.116,0.704,-0.113,0.691,285000064.000,-0.000,11726,12145,-28,13,48,16.030,74.690,12853,13192,547,575,0
183616,0.023,0.052,9.700,-0.120,-0.160,-50.562,-18.562,-4.500,0.002,-0.001,0.003,0.115,0.704,-0.114,0.691,265000064.000,-0.000,11309,11709,-28,13,48,16.080,74.730,11441,11792,474,501,0
183717,0.022,0.053,9.870,-0.470,-0.200,-54.000,-19.250,-3.250,0.000,-0.007,-0.004,0.115,0.704,-0.114,0.691,255000064.000,-0.000,11108,11472,-29,13,48,16.080,74.730,11441,11792,474,501,0
183816,0.023,0.053,9.690,0.380,-0.140,-53.188,-19.000,-3.688,0.002,0.004,-0.001,0.115,0.704,-0.113,0.691,240000064.000,-0.000,10760,11146,-28,13,48,16.080,74.730,11441,11792,474,501,0
183916,0.023,0.053,9.810,-0.170,-0.100,-51.250,-18.562,-4.062,-0.001,0.008,0.000,0.115,0.704,-0.113,0.691,235000064.000,-0.000,10641,11035,-28,13,48,16.080,74.730,11441,11792,474,501,0
184016,0.023,0.049,9.920,0.230,0.040,-53.562,-19.688,-4.062,-0.001,0.017,0.006,0.116,0.704,-0.113,0.692,220000064.000,-0.000,10265,10706,-28,13,48,16.080,74.730,11441,11792,474,501,0
184116,0.018,0.046,9.820,0.310,-0.050,-52.500,-18.562,-3.688,0.002,0.008,0.010,0.115,0.703,-0.114,0.692,210000064.000,-0.000,10019,10470,-28,13,48,16.080,74.730,11441,11792,474,501,0
184216,0.018,0.046,9.800,0.030,-0.150,-52.062,-19.000,-3.250,-0.003,0.000,0.000,0.115,0.703,-0.114,0.692,195000064.000,-0.000,9663,10081,-28,13,48,16.080,74.770,10040,10526,424,421,0
184316,0.017,0.046,9.850,-0.110,-0.260,-51.688,-19.000,-3.250,0.000,0.008,-0.001,0.115,0.703,-0.114,0.692,175000064.000,-0.000,9130,9573,-28,13,48,16.080,74.770,10040,10526,424,421,0
184416,0.018,0.045,9.840,-0.040,-0.230,-51.688,-19.000,-3.188,0.008,-0.004,0.006,0.115,0.703,-0.114,0.692,160000064.000,-0.000,8680,9201,-29,13,48,16.080,74.770,10040,10526,424,421,0
184516,0.018,0.045,9.860,-0.350,-0.060,-52.062,-18.188,-3.688,-0.002,0.010,-0.004,0.115,0.703,-0.114,0.692,150000064.000,-0.000,8444,8871,-28,13,48,16.080,74.770,10040,10526,424,421,0
184616,0.018,0.044,9.860,0.200,-0.110,-52.062,-19.000,-3.688,-0.001,0.004,0.002,0.115,0.703,-0.114,0.692,135000064.000,-0.000,7963,8461,-28,13,48,16.080,74.770,10040,10526,424,421,0
184716,0.018,0.043,9.840,0.230,-0.230,-51.688,-19.250,-3.250,0.000,-0.004,-0.003,0.115,0.703,-0.114,0.693,120000064.000,-0.000,7496,7988,-29,13,48,16.130,75.770,8012,8503,318,338,0
184816,0.019,0.043,9.840,-0.060,-0.210,-50.562,-17.750,-3.688,0.000,0.003,0.000,0.115,0.703,-0.114,0.693,105000064.000,-0.000,6956,7524,-28,13,48,16.130,75.770,8012,8503,318,338,0
184916,0.020,0.042,9.840,-0.240,0.080,-52.062,-19.250,-3.250,0.001,0.008,0.000,0.111,0.704,-0.109,0.693,90000064.000,-0.000,6429,6977,-28,13,48,16.130,75.770,8012,8503,318,338,0
185017,0.020,0.042,9.860,-0.290,-0.270,-52.750,-19.250,-4.062,0.000,-0.009,0.002,0.108,0.704,-0.106,0.694,75000064.000,-0.000,5808,6424,-29,13,48,16.130,75.770,8012,8503,318,338,0
185117,0.020,0.041,9.840,-0.080,-0.190,-51.250,-17.750,-2.500,-0.001,0.000,0.001,0.104,0.705,-0.102,0.694,65000064.000,-0.000,5377,5803,-28,13,48,16.130,77.340,5285,5952,244,259,0
185217,0.019,0.042,9.560,-0.040,-0.280,-52.500,-19.000,-4.875,-0.003,-0.009,-0.002,0.103,0.705,-0.101,0.695,50000064.000,-0.000,4644,5332,-29,13,48,16.130,77.340,5285,5952,244,259,0
185317,0.019,0.045,10.050,-0.240,0.030,-52.062,-19.000,-4.062,0.000,0.001,0.003,0.101,0.705,-0.099,0.695,35000064.000,-0.000,3689,4625,-29,13,48,16.130,77.340,5285,5952,244,259,0
185415,0.019,0.044,9.750,0.000,0.020,-49.750,-19.000,-3.250,0.002,0.000,0.006,0.100,0.705,-0.098,0.695,20000064.000,-0.000,2514,3699,-29,13,48,16.130,77.340,5285,5952,244,259,0
185515,0.019,0.043,9.830,0.000,-0.070,-51.250,-19.250,-2.500,-0.001,-0.001,-0.002,0.100,0.705,-0.098,0.695,5000064.000,-0.000,0,2367,-29,13,48,16.130,77.340,5285,5952,244,259,0
185615,0.019,0.043,9.950,-0.230,-0.260,-51.250,-19.250,-4.062,0.000,0.003,0.003,0.100,0.705,-0.098,0.695,64.000,-0.000,0,1875,-29,13,48,16.170,77.500,1092,3026,60,141,0
185715,0.016,0.043,9.620,-0.270,-0.320,-51.250,-19.688,-4.500,0.000,-0.009,0.008,0.099,0.705,-0.098,0.695,0.000,-0.000,0,1865,-29,13,48,16.170,77.500,1092,3026,60,141,0
185816,0.012,0.043,9.860,-0.080,-0.200,-51.250,-18.562,-2.500,0.000,0.007,0.000,0.097,0.706,-0.096,0.695,0.000,-0.000,0,1893,-29,13,48,16.170,77.500,1092,3026,60,141,0
185915,0.012,0.043,9.840,0.080,-0.120,-51.688,-18.188,-3.688,0.000,0.001,0.006,0.096,0.706,-0.096,0.695,0.000,-0.000,0,1931,-29,13,48,16.170,77.500,1092,3026,60,141,0
186015,0.012,0.044,9.910,-0.010,-0.220,-51.688,-18.562,-4.062,0.001,0.003,0.001,0.096,0.706,-0.095,0.695,0.000,-0.000,0,1875,-29,13,48,16.180,77.550,477,2394,60,115,0
186115,0.012,0.044,9.720,0.090,-0.190,-50.562,-18.188,-3.250,0.000,0.009,-0.002,0.095,0.706,-0.095,0.695,0.000,-0.000,0,1771,-29,13,48,16.180,77.550,477,2394,60,115,0
186215,0.013,0.044,9.830,-0.020,-0.170,-51.000,-19.250,-4.375,-0.001,0.003,0.003,0.094,0.706,-0.093,0.696,0.000,-0.000,0,1902,-29,13,48,16.180,77.550,477,2394,60,115,0
186315,0.013,0.044,9.780,0.100,-0.140,-51.688,-19.250,-3.688,0.001,0.008,0.000,0.093,0.706,-0.092,0.696,0.000,-0.000,0,1797,-29,13,48,16.150,77.550,378,2306,60,112,0
186415,0.012,0.044,9.810,-0.050,-0.230,-52.500,-19.000,-1.688,-0.004,-0.004,0.001,0.090,0.707,-0.089,0.696,0.000,-0.000,0,1808,-29,14,48,16.150,77.550,378,2306,60,112,0
186515,0.012,0.045,9.800,0.020,-0.180,-52.062,-19.000,-3.250,-0.001,0.002,-0.001,0.089,0.707,-0.088,0.696,0.000,-0.000,0,1776,-29,13,48,16.150,77.550,378,2306,60,112,0
186615,0.012,0.045,9.790,0.000,-0.200,-52.062,-18.188,-2.875,-0.002,0.009,-0.002,0.087,0.707,-0.086,0.696,0.000,-0.000,0,1714,-29,13,48,16.150,77.550,378,2306,60,112,0
186715,0.012,0.045,9.790,0.010,-0.180,-52.500,-18.562,-3.250,0.000,-0.001,0.002,0.087,0.707,-0.086,0.696,0.000,-0.000,0,1824,-29,14,48,16.160,77.590,305,305,60,112,0
186815,0.012,0.045,9.820,0.030,-0.220,-51.250,-18.562,-4.375,0.000,0.006,-0.003,0.087,0.707,-0.086,0.696,0.000,-0.000,0,1691,-29,13,48,16.160,77.590,305,305,60,112,0
186915,0.012,0.045,9.790,0.030,-0.210,-51.688,-18.188,-3.688,-0.001,0.008,0.001,0.087,0.707,-0.086,0.696,0.000,-0.000,0,1772,-29,13,48,16.180,77.630,305,305,60,112,0
187015,0.012,0.045,9.790,0.020,-0.160,-51.688,-18.562,-3.188,0.000,0.002,0.002,0.087,0.707,-0.086,0.696,0.000,-0.000,0,1786,-29,14,48,16.180,77.630,305,305,60,112,0
187115,0.012,0.045,9.800,0.020,-0.160,-51.250,-18.188,-4.062,0.001,0.007,-0.003,0.087,0.707,-0.086,0.696,0.000,-0.000,0,1649,-29,13,48,16.180,77.630,305,305,60,112,0
187215,0.012,0.045,9.790,0.010,-0.110,-52.062,-18.188,-5.188,0.000,-0.002,0.006,0.088,0.707,-0.087,0.696,0.000,-0.000,0,1840,-30,14,47,16.190,77.590,305,305,60,112,0
187315,0.012,0.045,9.800,0.020,-0.160,-52.062,-18.562,-4.375,0.000,0.000,0.000,0.088,0.707,-0.087,0.696,0.000,-0.000,0,1721,-29,14,47,16.190,77.590,305,305,60,112,0
187415,0.012,0.046,9.790,0.010,-0.200,-52.062,-18.562,-4.375,0.002,0.000,0.000,0.088,0.707,-0.087,0.696,0.000,0.000,0,1682,-29,14,47,16.190,77.590,305,305,60,112,0
187515,0.012,0.046,9.760,0.050,-0.140,-51.688,-18.188,-2.875,0.000,0.000,-0.004,0.087,0.707,-0.086,0.696,0.000,-0.000,0,1619,-29,14,47,16.180,77.590,305,305,60,112,0
187615,0.012,0.046,9.810,0.020,-0.210,-52.062,-18.188,-2.875,-0.002,0.000,-0.008,0.087,0.707,-0.086,0.696,0.000,-0.000,0,1505,-29,14,47,16.180,77.590,305,305,60,112,0
187715,0.013,0.046,9.800,0.020,-0.220,-52.500,-19.000,-2.500,-0.001,0.000,0.000,0.087,0.707,-0.086,0.696,0.000,-0.000,0,1673,-29,14,47,16.180,77.590,305,305,60,112,0
187815,0.013,0.046,9.800,0.010,-0.160,-51.000,-18.188,-2.062,0.000,0.000,0.003,0.087,0.707,-0.086,0.696,0.000,-0.000,0,1701,-30,14,47,16.190,77.550,305,305,60,112,0
187915,0.013,0.046,9.810,0.050,-0.200,-51.688,-18.562,-2.875,0.002,0.000,0.003,0.087,0.707,-0.086,0.696,0.000,-0.000,0,1685,-30,14,47,16.190,77.550,305,305,60,112,0
188015,0.013,0.046,9.800,0.040,-0.190,-51.250,-18.188,-3.188,0.000,0.000,0.006,0.087,0.707,-0.086,0.696,0.000,-0.000,0,1716,-30,14,47,16.190,77.550,305,305,60,112,0
188115,0.013,0.045,9.760,0.050,-0.210,-52.500,-18.188,-3.188,-0.004,0.003,0.000,0.087,0.707,-0.086,0.696,0.000,-0.000,0,1591,-29,14,47,16.180,77.590,305,305,60,112,0
188215,0.012,0.047,9.680,-0.070,-0.010,-51.688,-18.188,-2.500,0.011,-0.049,0.012,0.087,0.707,-0.086,0.696,0.000,-0.000,0,1828,-32,15,47,16.180,77.590,305,305,60,112,0
188315,0.014,0.064,9.990,0.110,-0.470,-52.062,-19.000,-3.688,-0.010,-0.024,-0.023,0.087,0.709,-0.086,0.694,0.000,-0.000,0,941,-30,15,47,16.180,77.590,305,305,60,112,0
188415,0.020,0.065,9.780,0.020,-0.210,-51.688,-17.750,-3.188,-0.013,0.031,0.001,0.088,0.709,-0.086,0.694,0.000,-0.000,0,1470,-29,14,47,16.180,77.590,305,305,60,112,0
188515,0.023,0.057,9.770,0.060,-0.100,-52.062,-19.000,-2.062,-0.006,0.042,0.007,0.088,0.709,-0.086,0.695,0.000,-0.000,0,1565,-29,13,47,16.180,77.590,305,305,60,112,0
188615,0.020,0.050,9.800,0.080,-0.180,-52.062,-19.000,-3.688,-0.017,0.027,0.001,0.088,0.708,-0.086,0.696,0.000,-0.000,0,1331,-29,14,47,16.180,77.590,305,305,60,112,0
188715,0.020,0.043,9.780,0.060,-0.080,-51.688,-19.000,-3.688,-0.018,0.014,-0.011,0.089,0.707,-0.086,0.696,0.000,-0.000,0,963,-29,14,47,16.210,77.590,305,305,60,112,0
188815,0.022,0.041,9.840,-0.090,-0.180,-51.688,-19.000,-3.250,-0.011,-0.011,0.000,0.089,0.707,-0.087,0.696,0.000,-0.000,0,1353,-30,15,47,16.210,77.590,305,305,60,112,0
188915,0.026,0.039,10.270,-1.700,-0.430,-53.188,-19.000,-2.875,-0.008,0.029,-0.021,0.090,0.706,-0.087,0.697,0.000,-0.000,0,453,-29,13,47,16.210,77.590,305,305,60,112,0
189015,0.044,0.022,9.640,0.550,-0.070,-51.250,-18.188,-3.688,0.017,-0.016,0.072,0.093,0.705,-0.086,0.698,0.000,-0.000,0,2682,-31,14,46,16.230,77.630,305,305,60,112,0
189115,0.021,0.028,9.830,0.050,-0.300,-51.000,-18.562,-4.375,-0.003,-0.024,-0.043,0.090,0.705,-0.087,0.698,0.000,-0.000,1660,0,-30,15,46,16.230,77.630,305,305,60,112,0
189215,0.025,0.029,9.820,0.070,-0.170,-51.688,-19.000,-4.875,-0.003,0.007,0.044,0.091,0.705,-0.087,0.698,0.000,-0.000,0,2116,-29,14,46,16.230,77.630,305,305,60,112,0
189315,0.017,0.026,9.730,0.050,0.000,-51.688,-17.750,-4.375,-0.006,0.023,0.000,0.090,0.705,-0.088,0.698,0.000,-0.000,0,1108,-29,13,47,16.230,77.630,305,305,60,112,0
189415,0.017,0.027,9.800,-0.020,-0.050,-52.062,-19.000,-4.875,-0.007,0.023,-0.003,0.090,0.705,-0.088,0.698,0.000,-0.000,0,992,-28,13,47,16.230,77.630,305,305,60,112,0
189515,0.022,0.026,9.850,0.220,-0.140,-52.062,-19.000,-4.875,-0.001,0.013,0.000,0.091,0.705,-0.088,0.698,0.000,-0.000,0,1199,-29,13,47,16.230,77.630,305,305,60,112,0
189615,0.019,0.027,9.680,-0.120,-0.160,-51.688,-19.250,-4.062,0.000,-0.024,-0.010,0.090,0.705,-0.088,0.698,0.000,-0.000,0,370,-30,15,47,16.230,77.630,305,305,60,112,0
189715,0.026,0.035,9.900,0.060,-0.250,-51.688,-18.562,-2.875,0.000,0.006,-0.012,0.091,0.706,-0.087,0.697,0.000,-0.000,0,374,-29,14,47,16.230,77.630,305,305,60,112,0
189815,0.032,0.033,9.730,0.210,-0.040,-51.250,-19.000,-2.875,0.008,-0.016,-0.001,0.091,0.706,-0.087,0.697,0.000,-0.000,0,831,-31,14,47,16.230,77.630,305,305,60,112,0
189915,0.031,0.036,9.890,0.000,-0.130,-52.500,-19.000,-3.688,-0.014,0.013,-0.009,0.091,0.706,-0.087,0.697,0.000,-0.000,787,0,-29,14,46,16.240,77.670,305,305,60,112,0
190015,0.034,0.033,9.760,0.100,-0.040,-52.062,-18.562,-3.188,0.002,0.000,0.014,0.092,0.706,-0.087,0.697,0.000,-0.000,0,1068,-30,14,46,16.240,77.670,305,305,60,112,0
190115,0.033,0.030,9.780,0.110,-0.060,-51.250,-18.562,-3.562,0.000,-0.017,-0.009,0.092,0.705,-0.087,0.698,0.000,-0.000,921,0,-31,15,46,16.240,77.670,305,305,60,112,0
190215,0.034,0.029,9.710,0.000,0.000,-52.500,-18.188,-4.375,-0.016,0.028,-0.017,0.092,0.705,-0.087,0.698,0.000,-0.000,1229,0,-28,14,46,16.240,77.670,305,305,60,112,0
190315,0.039,0.026,9.810,0.030,-0.090,-52.750,-19.000,-4.375,-0.013,-0.009,-0.007,0.093,0.705,-0.087,0.698,0.000,-0.000,957,0,-30,15,46,16.230,77.670,305,305,60,112,0
190415,0.041,0.028,9.760,0.130,-0.150,-52.500,-19.000,-2.875,0.003,-0.009,0.003,0.093,0.705,-0.087,0.698,0.000,-0.000,669,0,-30,14,46,16.230,77.670,305,305,60,112,0
190515,0.042,0.033,9.840,0.150,-0.300,-51.250,-19.000,-4.875,-0.011,-0.007,-0.008,0.093,0.706,-0.087,0.697,0.000,-0.000,1190,0,-30,15,46,16.230,77.670,305,305,60,112,0
190615,0.042,0.034,9.810,0.210,-0.190,-52.500,-19.250,-4.062,0.000,-0.001,0.001,0.094,0.706,-0.087,0.697,0.000,-0.000,998,0,-30,14,46,16.230,77.670,305,305,60,112,0
190715,0.043,0.035,9.820,0.240,-0.240,-51.688,-19.250,-3.688,0.003,-0.009,0.000,0.094,0.706,-0.087,0.697,0.000,-0.000,1170,0,-30,15,46,16.230,77.670,305,305,60,112,0
190815,0.039,0.036,9.760,0.160,-0.180,-51.250,-19.000,-4.375,-0.001,0.000,0.018,0.093,0.706,-0.088,0.697,0.000,-0.000,580,0,-30,15,46,16.230,77.670,305,305,60,112,0
190915,0.030,0.037,9.740,0.140,-0.110,-52.500,-19.000,-4.875,-0.007,-0.011,0.026,0.092,0.706,-0.088,0.697,0.000,-0.000,0,521,-30,15,46,16.230,77.670,305,305,60,112,0
191015,0.024,0.040,9.840,0.010,-0.250,-52.062,-19.250,-4.062,-0.006,0.000,-0.003,0.092,0.706,-0.089,0.696,0.000,-0.000,1182,0,-30,15,46,16.230,77.670,305,305,60,112,0
191115,0.022,0.040,9.800,0.080,-0.250,-52.062,-18.562,-3.562,0.003,0.012,0.003,0.092,0.706,-0.089,0.696,0.000,-0.000,826,0,-30,14,46,16.230,77.670,305,305,60,112,0
191215,0.022,0.039,9.840,0.210,-0.270,-51.688,-18.562,-3.562,-0.004,0.012,0.000,0.092,0.706,-0.089,0.697,0.000,-0.000,841,0,-29,14,46,16.230,77.670,305,305,60,112,0
191315,0.021,0.034,9.760,0.090,-0.140,-52.062,-19.000,-3.562,0.000,0.000,0.000,0.092,0.706,-0.089,0.697,0.000,-0.000,953,0,-30,15,46,16.230,77.670,305,305,60,112,0
191415,0.021,0.033,9.770,0.070,-0.150,-52.500,-18.562,-3.188,-0.001,0.000,0.006,0.092,0.705,-0.089,0.697,0.000,-0.000,796,0,-30,15,46,16.250,77.710,305,305,60,112,0
191515,0.021,0.032,9.810,0.110,-0.180,-51.688,-19.000,-3.188,-0.002,0.011,0.010,0.092,0.705,-0.089,0.697,0.000,-0.000,260,0,-30,14,46,16.250,77.710,305,305,60,112,0
191615,0.019,0.031,9.780,0.150,-0.150,-51.250,-19.000,-4.375,0.000,-0.001,0.000,0.092,0.705,-0.089,0.697,0.000,-0.000,1008,0,-30,15,46,16.250,77.710,305,305,60,112,0
191715,0.019,0.031,9.820,0.110,-0.180,-51.250,-19.000,-3.562,-0.002,0.007,0.009,0.092,0.705,-0.089,0.697,0.000,-0.000,668,0,-30,14,46,16.250,77.710,305,305,60,112,0
191815,0.016,0.030,9.760,0.100,-0.150,-51.688,-19.000,-4.375,0.000,-0.002,0.000,0.091,0.705,-0.089,0.698,0.000,-0.000,1073,0,-30,15,46,16.250,77.710,305,305,60,112,0
191915,0.011,0.029,9.890,0.010,-0.200,-51.688,-18.562,-4.062,0.000,-0.006,0.016,0.091,0.705,-0.090,0.698,0.000,-0.000,0,233,-30,15,46,16.250,77.710,305,305,60,112,0
192015,0.010,0.029,9.760,0.090,-0.200,-51.688,-19.000,-3.562,0.001,0.004,0.011,0.091,0.705,-0.090,0.698,0.000,-0.000,0,139,-30,14,46,16.250,77.710,305,305,60,112,0
192115,0.008,0.029,9.820,0.080,-0.100,-52.062,-19.250,-4.375,-0.004,0.008,0.001,0.091,0.705,-0.090,0.698,0.000,-0.000,810,0,-30,15,46,16.250,77.710,305,305,60,112,0
192215,0.008,0.029,9.800,0.020,-0.060,-51.000,-19.000,-4.750,0.000,0.002,0.001,0.091,0.705,-0.090,0.698,0.000,-0.000,772,0,-30,15,45,16.250,77.710,305,305,60,112,0
192315,0.009,0.029,9.790,0.070,-0.140,-52.062,-18.562,-4.062,0.000,0.000,-0.003,0.091,0.705,-0.090,0.698,0.000,-0.000,943,0,-30,15,45,16.250,77.710,305,305,60,112,0
192415,0.009,0.030,9.850,0.120,-0.240,-52.062,-19.250,-4.375,0.001,-0.004,0.007,0.091,0.705,-0.090,0.698,0.000,-0.000,456,0,-30,15,45,16.250,77.710,305,305,60,112,0
192515,0.007,0.027,9.760,0.040,-0.080,-52.062,-19.250,-3.188,0.004,0.010,0.007,0.091,0.705,-0.090,0.698,0.000,-0.000,576,0,-30,14,45,16.250,77.710,305,305,60,112,0
192615,0.007,0.026,9.790,0.110,-0.090,-51.688,-18.562,-4.375,-0.001,-0.002,0.011,0.091,0.704,-0.090,0.698,0.000,-0.000,0,256,-30,15,45,16.260,77.750,305,305,60,112,0
192716,0.005,0.025,9.810,0.120,-0.080,-52.062,-19.250,-4.062,-0.002,0.018,0.006,0.090,0.704,-0.090,0.698,0.000,0.000,450,0,-30,14,45,16.260,77.750,305,305,60,112,0
192816,-0.001,0.023,9.800,0.070,-0.150,-52.062,-18.188,-3.562,-0.013,0.000,0.036,0.090,0.704,-0.091,0.699,0.000,-0.000,0,1469,-30,15,45,16.260,77.750,305,305,60,112,0
